"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","X1","X2","X3","Y1","ID","Year","NC.full","C.full","NC.alpha","C.alpha","NC.M","C.M"
17.35681,1.85373,0.12871,4411,128579,576559,13196170,64,1986,"389120.5",4411,128579,576559,13196170,64,1986,1,0.930145228771383,1.34697576483933,1.10104570519285,1.03671752477158,0.978575045716417
16.81817,1.80508,0.12402,3226,257360,1453059,19637400,65,1986,"699019.2",3226,257360,1453059,19637400,65,1986,1,0.771872976110876,1.04336575459083,0.929579003057496,1.00125346477534,0.800365177309278
18.1145,1.955166,0.12274,716,41032,210297,2848530,66,1986,"119006.2",716,41032,210297,2848530,66,1986,0.803078503259676,0.737115633209571,1.38437543093815,1.2027519676627,0.901940665569517,0.866534716279245
22.11925,2.087924,0.12156,348,13429,129015,1961020,67,1986,"51419.29",348,13429,129015,1961020,67,1986,1,1,2.11542184823889,2.11542184823889,1.21814322933047,1.21814322933047
19.49991,1.903512,0.13155,23305,294694,1679664,14813870,68,1986,"1.236359D+06",23305,294694,1679664,14813870,68,1986,0.555068751845607,0.363471879180575,0.561943341049162,0.423856091202334,0.555818121533364,0.377271433567861
19.8871,1.804605,0.1408,6997,329346,1500614,30603820,69,1986,"944776",6997,329346,1500614,30603820,69,1986,1,0.881305874409723,1,0.909380759549627,1.00004478436952,0.88700964125749
16.83497,1.821808,0.12488,5747,198313,1283648,17950980,70,1986,"618340.8",5747,198313,1283648,17950980,70,1986,0.873129850287172,0.668153935497683,1,0.710876604564548,0.877981115798664,0.678172708305674
20.69842,1.793972,0.10083,2858,94706,646821,11962240,71,1986,"294274.9",2858,94706,646821,11962240,71,1986,1,0.923174067503749,1.18338613001124,1.03338805048363,1.02824398125357,0.949770080795216
19.25531,1.711081,0.09998,1931,50436,268286,5967590,72,1986,"150305.3",1931,50436,268286,5967590,72,1986,1,0.967522589331145,1.97973669601079,1.30814767876517,1.14332671331723,1.06183219803272
22.70706,1.995684,0.11567,738,18526,206629,1491160,73,1986,"77630.63",738,18526,206629,1491160,73,1986,0.724873151246896,0.569578135551798,1.19750620749217,1.19750620749217,0.827995992012499,0.823777730395674
14.88437,1.324633,0.12577,3374,93561,522487,3898150,74,1986,"239867.1",3374,93561,522487,3898150,74,1986,0.453123235602034,0.349453484127756,0.572317723770006,0.51617089813228,0.473892386474394,0.394991991007706
12.54233,2.080147,0.12909,1949,36093,281624,4526910,75,1986,"135878.6",1949,36093,281624,4526910,75,1986,1,0.816684166777883,1.30077854431607,1.24885985906388,1.06234555814748,0.921519352647518
19.53223,1.963532,0.12113,1630,152219,943876,15122470,76,1986,"445056.",1630,152219,943876,15122470,76,1986,1,1,1.77361963190184,1.40233472134184,1.05268828709005,1.05268828709005
19.00565,1.690978,0.12492,107,7314,96132,842050,77,1986,"26410.23",107,7314,96132,842050,77,1986,1,1,4.52336448598131,4.52336448598131,1.93937850224962,1.93937850224962
22.84436,2.005498,0.12974,10475,360495,2278165,35941500,78,1986,"1.257836D+06",10475,360495,2278165,35941500,78,1986,0.770654239309838,0.744010642235316,0.770654239309838,0.74579975976263,0.770659713001615,0.744570107409342
21.34111,1.879317,0.13346,4055,200172,1512215,21814960,79,1986,"664545.1",4055,200172,1512215,21814960,79,1986,1,0.887806165013675,1,0.942026193398785,1.00033490707414,0.901597580937552
21.05945,2.30789,0.1134,1529,63378,285626,5630240,80,1986,"210859.3",1529,63378,285626,5630240,80,1986,1,0.893235732961748,1.26291693917593,1.1823512725713,1.03208464586248,0.96911333754359
14.42517,1.970195,0.12574,724,22185,227639,2565550,81,1986,"82775.94",724,22185,227639,2565550,81,1986,1,0.789723291187587,1.84953797610998,1.38982810076662,1.1390967986786,0.925619466478998
18.24728,2.266587,0.10127,1277,54470,303446,5916880,82,1986,"177492.7",1277,54470,303446,5916880,82,1986,1,0.923614375663595,1.51213782302271,1.18008862956323,1.09035085200382,1.0164605587657
